End,Name,totalRevenue,totalAssets,totalLiabilities,commonStockSharesOutstanding,GDP,Interest,Inflation,SP,Cons_Sent,Fin_Stress,Cash_On_Hand,Unemployment_Rate,Recession_probability,Corporate_Profits,Volume,st_dev,open,close,% delta,class
2019-06-30 00:00:00-04:00,MSFT,0.124162305,0.088403645,0.093868196,-0.003000261,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195,114515446.2,5.365782512,113.9078797,131.7360687,0.156514098,1
2019-09-30 00:00:00-04:00,MSFT,-0.038229973,-0.026525356,-0.061511404,-0.001177548,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894,117151828.6,2.033306194,131.3227786,134.7013397,0.025727152,1
2019-12-31 00:00:00-04:00,MSFT,0.120081411,0.013762076,-0.001208833,-0.003012837,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102,102839838.5,7.119231288,132.2518801,156.1187592,0.180465329,1
2020-03-31 00:00:00-04:00,MSFT,-0.055255768,0.009388459,-0.010058778,-0.002759164,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177,243373338.5,13.85992891,151.9966253,160.2322235,0.05418277,1
2020-06-30 00:00:00-04:00,MSFT,0.108349118,0.055568595,0.070541919,-0.002503294,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143,180849884.6,10.35848039,155.5554762,207.8973999,0.336483967,1
2020-09-30 00:00:00-04:00,MSFT,-0.03441748,-0.001028837,-0.029496139,-0.000924581,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008,171517476.9,7.162543082,203.1881629,210.4871521,0.035922315,1
2020-12-31 00:00:00-04:00,MSFT,0.158860691,0.01041857,-0.02087732,-0.002379693,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814,133808423.1,5.841986875,202.1090237,214.7639618,0.062614414,1
2021-03-31 00:00:00-04:00,MSFT,-0.03522252,0.015591658,0.002719938,-0.001590246,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408,145717107.7,8.984385796,217.6096222,250.769165,0.152380867,1
2021-06-30 00:00:00-04:00,MSFT,0.11047517,0.080614092,0.09988301,-0.001990974,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,inf,0.092368624,121935692.3,6.705738021,237.9391037,273.0494995,0.147560427,1
2021-09-30 00:00:00-04:00,MSFT,-0.018686259,0.004910435,-0.043542189,-0.001196968,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477,111831023.1,8.909743077,273.1379123,290.2164917,0.062527312,1
2021-12-31 00:00:00-04:00,MSFT,0.144938873,0.014820314,-0.016686655,-0.001331558,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597,124768423.1,18.81970455,282.8835551,309.6704407,0.094692269,1
2022-03-31 00:00:00-04:00,MSFT,-0.048723354,0.012391705,0.007229223,-0.002266667,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155,185078976.9,13.68952997,330.6839299,293.4434204,-0.112616629,0
2022-06-30 00:00:00-04:00,MSFT,0.054871542,0.058713259,0.091450493,-0.002539089,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562,152872684.6,16.81517577,306.4076128,265.0975037,-0.134820766,0
2022-09-30 00:00:00-04:00,MSFT,-0.034431778,-0.01385813,-0.060918416,-0.000937835,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295,120369100,15.52141911,253.7076014,232.4899139,-0.083630476,0
2022-12-31 00:00:00-04:00,MSFT,0.048271416,0.013252396,-0.025786981,-0.001341022,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002,144452292.3,7.991424982,233.6511706,223.8786011,-0.041825468,0
2018-08-03 00:00:00-04:00,DELL,0.074264844,0.001330985,0.006841062,0,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353,32839650.69,2.081009368,19.66370188,25.46314621,0.294931461,1
2018-11-02 00:00:00-04:00,DELL,-0.020050562,-0.017344648,-0.013127391,0.001302083,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232,27348537,0.580256286,25.01330464,26.41131401,0.055890631,1
2019-02-01 00:00:00-04:00,DELL,0.060448359,-0.077704737,0.065364158,-0.065019506,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876,53260583,3.093915538,24.69006736,25.04857826,0.014520451,1
2019-05-03 00:00:00-04:00,DELL,-0.081078814,-0.017241996,-0.016017425,0,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195,19764284.69,2.355040839,24.32859481,32.67163467,0.342931432,1
2019-08-02 00:00:00-04:00,DELL,0.066733613,0.051213919,0.014775139,0.006954103,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894,24183395,3.069872412,32.71055171,24.5329113,-0.250000076,0
2019-11-01 00:00:00-04:00,DELL,-0.022507488,0.011201524,0.005403901,0.006906077,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102,23657453.92,0.940326817,24.81506618,26.42043495,0.06469331,1
2020-01-31 00:00:00-04:00,DELL,0.052004903,0.017523585,0.027445693,0.01920439,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177,22330763.08,1.276444135,26.19665743,25.11181641,-0.041411429,0
2020-05-01 00:00:00-04:00,DELL,-0.164530626,0.011568134,0.012843574,-0.004037685,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143,33207487.08,3.423833889,23.73509481,21.23461533,-0.105349463,0
2020-07-31 00:00:00-04:00,DELL,0.038599462,0.008649656,-0.003835099,0.006756757,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008,29764329.15,3.184283426,19.29844635,29.57765388,0.532644304,1
2020-10-30 00:00:00-04:00,DELL,0.035294682,-0.019195884,-0.031229545,0.005369128,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814,19339604.31,1.667741189,29.14469319,31.42139435,0.078117177,1
2021-01-29 00:00:00-04:00,DELL,0.118625226,0.037554225,0.025853025,0.005340454,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408,20950770.92,2.159061243,29.76738016,38.72824097,0.301029542,1
2021-04-30 00:00:00-04:00,DELL,-0.064596273,-0.013474861,-0.024109542,0.014608234,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,inf,0.092368624,26371588.85,3.978288179,35.82885421,49.16312027,0.372165573,1
2021-07-30 00:00:00-04:00,DELL,0.070872067,0.007605625,0.001127806,0.001308901,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477,19775288.23,1.600240417,48.25827819,47.93721008,-0.00665312,0
2021-10-29 00:00:00-04:00,DELL,0.092307056,0.105960319,0.077597907,0.002614379,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597,23725036.69,2.662002162,47.22695678,54.09513855,0.145429268,1
2022-01-28 00:00:00-04:00,DELL,0.059339994,-0.316501692,-0.223636229,-0.01303781,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155,24118446.31,1.724760747,53.19599726,56.37949753,0.059844733,1
2022-04-29 00:00:00-04:00,DELL,-0.067019148,-0.046681404,-0.037682235,-0.01321004,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562,19838446.15,4.410479558,53.96076488,44.05479431,-0.183577282,0
2022-07-29 00:00:00-04:00,DELL,0.011831827,0.004173925,0.008472802,-0.017402945,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295,20551146.15,3.313345788,45.19530551,44.23071671,-0.021342677,0
2022-10-28 00:00:00-04:00,DELL,-0.06448439,-0.04058575,-0.032666885,-0.021798365,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002,16094684.62,4.855553239,43.60733789,38.35437012,-0.120460639,0
2023-02-03 00:00:00-04:00,DELL,0.012863557,0.052118067,0.046261577,-0.002785515,,-0.007773642,0.007543269,0.038445263,0.098639456,0.224082421,,-0.027777778,,,14825092.31,1.641347274,38.4428771,42.35334778,0.101721593,1
2018-06-30 00:00:00-04:00,AMZN,0.036105853,0.061236764,0.044320804,0.004123711,0.015614161,0.161903286,0.138620043,-0.011103063,-0.006066734,-0.446735395,-0.125672619,-0.025,-0.222222222,0.025792936,442271384.6,4.933745455,70.8809967,85.53150177,0.206691578,1
2018-09-30 00:00:00-04:00,AMZN,0.069942714,0.071551081,0.055143535,0.004106776,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353,443911384.6,4.826990182,84.13500214,94.48249817,0.122986816,1
2018-12-31 00:00:00-04:00,AMZN,0.287541357,0.131897422,0.138940423,0.00408998,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232,723644615.4,8.486102589,101.0995026,78.76950073,-0.22087153,0
2019-03-31 00:00:00-04:00,AMZN,-0.18020806,0.095015002,0.088942812,0.00203666,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876,496500461.5,3.065793513,75.54000092,91.86399841,0.216097396,1
2019-06-30 00:00:00-04:00,AMZN,0.062050254,0.074389956,0.066295531,0.004065041,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195,391077076.9,2.547597553,90.00550079,97.14550018,0.079328478,1
2019-09-30 00:00:00-04:00,AMZN,0.104155758,0.040491035,0.031101309,0.002024291,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894,323455142.9,4.549120225,96.14900208,86.59600067,-0.09935622,0
2019-12-31 00:00:00-04:00,AMZN,0.256549544,0.131336672,0.144448107,0.006060606,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102,286236923.1,1.969973665,86.58149719,94.15799713,0.087507149,1
2020-03-31 00:00:00-04:00,AMZN,-0.141667715,-0.0178026,-0.044255705,0.002008032,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177,531218307.7,6.542679029,93,102.1380005,0.09825807,1
2020-06-30 00:00:00-04:00,AMZN,0.179333777,0.167584231,0.183501532,0.004008016,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143,455233076.9,10.84697204,96.80000305,160,0.65289251,1
2020-09-30 00:00:00-04:00,AMZN,0.081438046,0.092387559,0.080276944,0.001996008,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008,499301692.3,7.078699725,146.7485046,164.3325043,0.119824046,1
2020-12-31 00:00:00-04:00,AMZN,0.311731458,0.138266845,0.142359231,0.001992032,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814,421550461.5,3.976461095,157.2920074,159.1349945,0.011716978,1
2021-03-31 00:00:00-04:00,AMZN,-0.139118315,0.005859369,-0.035269172,0.001988072,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408,345791076.9,5.536864426,163.5,168.6100006,0.031253826,1
2021-06-30 00:00:00-04:00,AMZN,0.043177781,0.11527283,0.117215834,0.003968254,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,inf,0.092368624,340462615.4,5.18063629,158.6499939,185.9669952,0.172184068,1
2021-09-30 00:00:00-04:00,AMZN,-0.022553324,0.061298461,0.066496685,0.001976285,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477,318052769.2,7.54999591,176.5054932,164.4309998,-0.068408598,0
2021-12-31 00:00:00-04:00,AMZN,0.24217871,0.099744774,0.078146363,0.003944773,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597,309259846.2,5.890836619,163.9694977,162.5540009,-0.008632684,0
2022-03-31 00:00:00-04:00,AMZN,-0.15278701,-0.023260072,-0.01961715,0,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155,376910307.7,8.720830806,167.5500031,154.460495,-0.078122995,0
2022-06-30 00:00:00-04:00,AMZN,0.039203007,0.021815287,0.041768136,19.00589391,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562,423616638.5,20.02704424,164.125,115.5400009,-0.296024366,0
2022-09-30 00:00:00-04:00,AMZN,0.048517833,0.020570465,0.008833751,0.001473043,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295,280443692.3,11.49733848,107.5999985,114.5599976,0.064684007,1
2022-12-31 00:00:00-04:00,AMZN,0.174037237,0.08010281,0.088557549,0.004314571,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002,387972153.8,11.58746604,113.5800018,86.08000183,-0.242120088,0
2018-06-30 00:00:00-04:00,GOOG,0.048513453,0.022591635,0.075905444,0.001440402,0.015614161,0.161903286,0.138620043,-0.011103063,-0.006066734,-0.446735395,-0.125672619,-0.025,-0.222222222,0.025792936,162555846.2,2.258637955,51.14099884,57.00849915,0.114731828,1
2018-09-30 00:00:00-04:00,GOOG,0.033162875,0.046916497,0.042088289,1.58E-05,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353,137862923.1,1.965559374,54.95000076,57.86750031,0.053093712,1
2018-12-31 00:00:00-04:00,GOOG,0.164078245,0.050799411,0.067043213,-0.000576185,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232,190760153.8,2.916105719,59.99449921,53.53549957,-0.107659864,0
2019-03-31 00:00:00-04:00,GOOG,-0.074778491,0.053940857,0.121691683,-0.001112779,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876,142691230.8,2.327634729,52.54800034,60.35749817,0.148616461,1
2019-06-30 00:00:00-04:00,GOOG,0.07446545,0.047899115,0.049000436,-0.001053568,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195,146568307.7,3.22082983,59.20500183,56.57949829,-0.044345975,0
2019-09-30 00:00:00-04:00,GOOG,0.037341529,0.023115429,0.048775979,-0.004529933,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894,134860857.1,2.159076325,54.90000153,60.77249908,0.106967166,1
2019-12-31 00:00:00-04:00,GOOG,0.125077155,0.048908167,0.093896438,-0.003721201,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102,119938307.7,2.558798048,60.22000122,71.4865036,0.187089043,1
2020-03-31 00:00:00-04:00,GOOG,-0.096776317,-0.009082705,-0.063424067,-0.006338483,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177,224913538.5,8.031494977,67.5,60.57249832,-0.102629654,0
2020-06-30 00:00:00-04:00,GOOG,-0.069535217,0.018613548,0.020446203,-0.004030867,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143,175448615.4,4.582141352,56.90000153,77.08699799,0.354780245,1
2020-09-30 00:00:00-04:00,GOOG,0.204532992,0.074512015,0.212912744,-0.005124667,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008,173961230.8,2.722977284,74.00299835,75.76100159,0.023755838,1
2020-12-31 00:00:00-04:00,GOOG,0.216518535,0.068081793,0.124520696,-0.003691768,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814,157987538.5,5.564550431,73.3105011,90.36049652,0.232572349,1
2021-03-31 00:00:00-04:00,GOOG,-0.014326954,0.023399955,0.000103016,-0.006113545,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408,152315230.8,6.921615193,87.8769989,114.2939987,0.300613359,1
2021-06-30 00:00:00-04:00,GOOG,0.118704126,0.025350433,0.007622422,-0.00515129,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,inf,0.092368624,128966461.5,5.589400645,107.6470032,129.5744934,0.203698102,1
2021-09-30 00:00:00-04:00,GOOG,0.049256626,0.035827268,0.051256364,-0.004426058,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477,101876461.5,5.212316572,129.4494934,140.0559998,0.08193548,1
2021-12-31 00:00:00-04:00,GOOG,0.157281912,0.034153418,0.046647089,-0.00385297,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597,106970461.5,4.901526669,135.6994934,137.0045013,0.009616896,1
2022-03-31 00:00:00-04:00,GOOG,-0.094237423,-0.006045626,-0.042189663,-0.005071581,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155,154543076.9,5.36026403,144.4754944,134.010498,-0.072434404,0
2022-06-30 00:00:00-04:00,GOOG,0.024743237,-0.005351502,-0.032262445,18.85235965,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562,147469692.3,9.774223225,140.8244934,120.1685028,-0.146678963,0
2022-09-30 00:00:00-04:00,GOOG,-0.004631289,0.008643383,0.048744061,-0.008181679,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295,120899476.9,6.739739366,107.5145035,99.56999969,-0.073892392,0
2022-12-31 00:00:00-04:00,GOOG,0.070167099,0.019564277,0.04292309,-0.009405597,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002,129736300,4.456523962,97.22000122,88.16000366,-0.093190675,0
2018-06-30 00:00:00-04:00,AAPL,-0.128759998,-0.049809253,-0.026497772,-0.020230629,0.015614161,0.161903286,0.138620043,-0.011103063,-0.006066734,-0.446735395,-0.125672619,-0.025,-0.222222222,0.025792936,558386184.6,2.614910489,39.66049992,44.90957642,0.132350235,1
2018-09-30 00:00:00-04:00,AAPL,0.180888013,0.047331449,0.103864281,-0.018170555,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353,545533015.4,3.728799383,43.91806465,53.77503586,0.224440018,1
2018-12-31 00:00:00-04:00,AAPL,0.326232114,0.021857953,-0.010638956,-0.005257624,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232,804613507.7,6.261854513,54.65254638,35.67036057,-0.34732482,0
2019-03-31 00:00:00-04:00,AAPL,-0.316650683,-0.084879281,-0.076962166,-0.026004228,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876,611265507.7,3.246265387,38.14125473,47.60015106,0.247996465,1
2019-06-30 00:00:00-04:00,AAPL,-0.071256907,-0.057775192,-0.043851477,-0.016496636,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195,541782461.5,2.200361082,46.30504021,49.53713608,0.069800088,1
2019-09-30 00:00:00-04:00,AAPL,0.20960278,0.050512197,0.098523804,-0.019421761,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894,522898485.7,1.87335814,49.2800277,57.51175308,0.167039788,1
2019-12-31 00:00:00-04:00,AAPL,0.421517801,0.006209455,0.012333285,-0.013054243,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102,489735200,4.647178159,55.09158903,75.78513336,0.375620756,1
2020-03-31 00:00:00-04:00,AAPL,-0.367752708,-0.059356816,-0.03629021,-0.01391106,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177,955688553.8,7.503112314,71.74593478,65.60067749,-0.085653038,0
2020-06-30 00:00:00-04:00,AAPL,0.024880117,-0.009538077,0.012757516,-0.009250694,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143,697489015.4,7.90477686,61.41725505,94.17441559,0.533354356,1
2020-09-30 00:00:00-04:00,AAPL,0.096799349,0.020621156,0.055035052,2.962885154,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008,847049461.5,11.81208248,90.81665563,115.0484161,0.266820666,1
2020-12-31 00:00:00-04:00,AAPL,0.712587715,0.093137134,0.11325126,-0.009071096,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814,544546230.8,6.026484535,112.0386883,130.1047363,0.1612483,1
2021-03-31 00:00:00-04:00,AAPL,-0.197534318,-0.047721534,-0.068964319,-0.008143613,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408,523048069.2,7.004270082,131.5530825,131.2365723,-0.002405951,0
2021-06-30 00:00:00-04:00,AAPL,-0.091605371,-0.021704957,-0.009030525,-0.007731032,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,inf,0.092368624,404971669.2,3.561010848,122.2276283,143.4292297,0.173459975,1
2021-09-30 00:00:00-04:00,AAPL,0.023759116,0.06415838,0.084169303,-0.007851664,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477,395516476.9,3.657496352,138.4476134,141.4564209,0.021732462,1
2021-12-31 00:00:00-04:00,AAPL,0.490554857,0.086008057,0.074144183,-0.005235283,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597,431248869.2,12.98635954,140.3279378,170.6794891,0.216290155,1
2022-03-31 00:00:00-04:00,AAPL,-0.216339016,-0.08008846,-0.084058993,-0.008139037,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155,461193361.5,6.664349485,176.290493,168.8323059,-0.042306236,0
2022-06-30 00:00:00-04:00,AAPL,-0.148539659,-0.040931153,-0.017866788,-0.006971866,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562,448479692.3,13.09186799,173.2791905,146.1671906,-0.156464258,0
2022-09-30 00:00:00-04:00,AAPL,0.086077335,0.048901457,0.085840504,-0.009443927,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295,382387400,9.817314078,136.9522265,139.451889,0.018252077,1
2022-12-31 00:00:00-04:00,AAPL,0.300406408,-0.017031651,-0.039932734,-0.006335069,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002,405286046.2,6.420358451,137.5804627,129.2436218,-0.06059611,0
2018-06-30 00:00:00-04:00,VZ,0.013565403,-0.004585734,0.011653248,0.007553606,0.015614161,0.161903286,0.138620043,-0.011103063,-0.006066734,-0.446735395,-0.125672619,-0.025,-0.222222222,0.025792936,77913792.31,0.995465422,37.12548844,40.63981247,0.094660681,1
2018-09-30 00:00:00-04:00,VZ,0.012545415,0.008579469,-0.001307757,0.000241838,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353,62768261.54,1.475660493,39.66881497,43.87407303,0.106009168,1
2018-12-31 00:00:00-04:00,VZ,0.05133867,-0.002760184,0.175486903,0.000241779,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232,91040615.38,1.86807931,42.81196106,45.50679779,0.062945884,1
2019-03-31 00:00:00-04:00,VZ,-0.062804469,0.072189979,0.050789133,0.000241721,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876,72784761.54,1.287674127,44.83662879,48.20902634,0.075215235,1
2019-06-30 00:00:00-04:00,VZ,-0.001774153,-0.002954777,-0.006117574,0,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195,64868376.92,1.058613561,48.453783,48.06279755,-0.008069245,0
2019-09-30 00:00:00-04:00,VZ,0.025661813,0.006241434,-0.068697466,0,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894,56681735.71,1.408626203,47.32920052,49.91806412,0.054699077,1
2019-12-31 00:00:00-04:00,VZ,0.057183681,0.024052655,0.031614662,0,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102,52875530.77,0.742557251,49.90973294,49.64636993,-0.005276787,0
