index,Date,Name,totalRevenue,costofGoodsAndServicesSold,researchAndDevelopment,totalAssets,totalLiabilities,inventory,commonStockSharesOutstanding,GDP,Interest,Inflation,SP,Cons_Sent,Fin_Stress,Cash_On_Hand,Unemployment_Rate,Recession_probability,Corporate_Profits,,
145,6/30/2019,PYPL,4305000000,2344000000,483000000,48391000000,32252000000,,1177000000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,,
146,9/30/2019,PYPL,4378000000,2431000000,533000000,50223000000,33740000000,,1174000000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,,
147,12/31/2019,PYPL,4961000000,2732000000,558000000,51333000000,34404000000,,1173000000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,,
148,3/31/2020,PYPL,4618000000,2729000000,605000000,54266000000,38255000000,,1173000000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,,
149,6/30/2020,PYPL,5261000000,2283000000,631000000,63166000000,45482000000,,1173000000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13,33.35,2078.07,,
150,9/30/2020,PYPL,5459000000,2366000000,674000000,65582000000,47055000000,,1172000000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,,
151,12/31/2020,PYPL,6116000000,2696000000,732000000,70379000000,50316000000,,1172000000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,,
152,3/31/2021,PYPL,6033000000,3066000000,741000000,72517000000,53076000000,,1174000000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0,2937.989,,
153,6/30/2021,PYPL,6238000000,2693000000,746000000,73816000000,52911000000,,1175000000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,,
154,9/30/2021,PYPL,6182000000,2832000000,755000000,74534000000,52444000000,,1174000000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,,
155,12/31/2021,PYPL,6918000000,3302000000,796000000,75803000000,54076000000,,1168000000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,,
156,3/31/2022,PYPL,6483000000,3186000000,815000000,75805000000,55202000000,,1161000000,24740.48,0.36939264,4.284717333,4463.86,63.1,-0.4063,255821,3.8,0.13,3328.491,,
157,6/30/2022,PYPL,6806000000,3492000000,815000000,77810000000,58043000000,,1156000000,25248.476,1.05946385,5.043240667,4105.67,57.9,-0.1295,199421,3.6,0.19,3521.785,,
158,9/30/2022,PYPL,6846000000,3355000000,801000000,76435000000,56171000000,,1147000000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,,
159,12/31/2022,PYPL,7383000000,3712000000,822000000,78717000000,58443000000,,1136000000,26137.992,1.76805674,6.484403333,3851.97,58.8,-0.1566,188009,3.6,0.88,3185.64,,
160,3/31/2018,ATVI,1965000000,662000000,259000000,18397000000,8578000000,42000000,759000000,20155.486,0.99726438,2.222466,2733.48,98.9,-0.3239,156478,4,0.13,2202.037,,
161,6/30/2018,ATVI,1641000000,510000000,255000000,17958000000,7612000000,36000000,761000000,20470.197,1.15872476,2.530544333,2703.13,98.3,-0.1825,136813,3.9,0.1,2258.834,,
162,9/30/2018,ATVI,1440000000,513000000,263000000,16713000000,6054000000,174000000,763000000,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,,
163,12/31/2018,ATVI,2381000000,832000000,325000000,17890000000,6498000000,43000000,765000000,20819.269,1.28791727,2.452050667,2698.93,98.1,-0.1487,139445,3.8,0.23,2295.174,,
164,3/31/2019,ATVI,1802000000,563000000,249000000,17948000000,6352000000,45000000,764000000,21013.085,0.87527495,2.387288333,2721,94.5,-0.3621,123508,3.9,0.73,2254.933,,
165,6/30/2019,ATVI,1373000000,433000000,244000000,17495000000,5518000000,46000000,766000000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,,
166,9/30/2019,ATVI,1259000000,442000000,210000000,17805000000,5570000000,102000000,767000000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,,
167,12/31/2019,ATVI,1986000000,657000000,296000000,19845000000,7040000000,32000000,770000000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,,
168,3/31/2020,ATVI,1765000000,505000000,238000000,19604000000,6583000000,,769000000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,,
169,6/30/2020,ATVI,1909000000,469000000,291000000,20220000000,6538000000,,771000000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13,33.35,2078.07,,
170,9/30/2020,ATVI,1896000000,469000000,274000000,21577000000,7195000000,,772000000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,,
171,12/31/2020,ATVI,2385000000,817000000,348000000,23109000000,8072000000,,771000000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,,
172,3/31/2021,ATVI,2247000000,578000000,353000000,23425000000,8094000000,,775000000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0,2937.989,,
173,6/30/2021,ATVI,2285000000,555000000,335000000,23572000000,7286000000,,777000000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,,
174,9/30/2021,ATVI,2043000000,527000000,329000000,23977000000,7027000000,,778000000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,,
175,12/31/2021,ATVI,2136000000,658000000,321000000,25056000000,7457000000,,777000000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,,
176,3/31/2022,ATVI,1741000000,479000000,346000000,25012000000,7181000000,,780000000,24740.48,0.36939264,4.284717333,4463.86,63.1,-0.4063,255821,3.8,0.13,3328.491,,
177,6/30/2022,ATVI,1617000000,485000000,311000000,24994000000,6746000000,,782000000,25248.476,1.05946385,5.043240667,4105.67,57.9,-0.1295,199421,3.6,0.19,3521.785,,
178,9/30/2022,ATVI,1755000000,502000000,277000000,25620000000,6812000000,,782000000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,,
179,12/31/2022,ATVI,2307000000,756000000,486000000,27383000000,8140000000,,785000000,26137.992,1.76805674,6.484403333,3851.97,58.8,-0.1566,188009,3.6,0.88,3185.64,,
180,3/31/2018,EA,1582000000,233000000,335000000,8584000000,3989000000,,306000000,20155.486,0.99726438,2.222466,2733.48,98.9,-0.3239,156478,4,0.13,2202.037,,
181,6/30/2018,EA,1137000000,215000000,362000000,8247000000,2987000000,,305000000,20470.197,1.15872476,2.530544333,2703.13,98.3,-0.1825,136813,3.9,0.1,2258.834,,
182,9/30/2018,EA,1286000000,418000000,339000000,8450000000,3133000000,,304000000,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,,
183,12/31/2018,EA,1289000000,413000000,334000000,8857000000,3513000000,,302000000,20819.269,1.28791727,2.452050667,2698.93,98.1,-0.1487,139445,3.8,0.23,2295.174,,
184,3/31/2019,EA,1238000000,276000000,398000000,8957000000,3626000000,,298000000,21013.085,0.87527495,2.387288333,2721,94.5,-0.3621,123508,3.9,0.73,2254.933,,
185,6/30/2019,EA,1209000000,187000000,381000000,9749000000,3264000000,,296000000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,,
186,9/30/2019,EA,1348000000,405000000,387000000,10593000000,3435000000,,293000000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,,
187,12/31/2019,EA,1593000000,508000000,389000000,11161000000,3924000000,,291000000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,,
188,3/31/2020,EA,1387000000,269000000,402000000,11112000000,3651000000,,288000000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,,
189,6/30/2020,EA,1459000000,288000000,438000000,11284000000,3502000000,,289000000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13,33.35,2078.07,,
190,9/30/2020,EA,1151000000,286000000,421000000,11470000000,3395000000,,290000000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,,
191,12/31/2020,EA,1673000000,601000000,451000000,12420000000,4457000000,,288000000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,,
192,3/31/2021,EA,1346000000,319000000,468000000,13288000000,5448000000,,286000000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0,2937.989,,
193,6/30/2021,EA,1551000000,315000000,515000000,12734000000,5006000000,,285000000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,,
194,9/30/2021,EA,1826000000,494000000,553000000,13019000000,5163000000,,284000000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,,
195,12/31/2021,EA,1789000000,631000000,539000000,13930000000,6313000000,,282000000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,,
196,3/31/2022,EA,1825000000,419000000,579000000,13800000000,6175000000,,280000000,24740.48,0.36939264,4.284717333,4463.86,63.1,-0.4063,255821,3.8,0.13,3328.491,,
197,6/30/2022,EA,1767000000,314000000,572000000,13192000000,5551000000,,279000000,25248.476,1.05946385,5.043240667,4105.67,57.9,-0.1295,199421,3.6,0.19,3521.785,,
198,9/30/2022,EA,1904000000,462000000,565000000,13079000000,5281000000,,278000000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,,
199,12/31/2022,EA,1881000000,568000000,556000000,13470000000,5919000000,,275000000,26137.992,1.76805674,6.484403333,3851.97,58.8,-0.1566,188009,3.6,0.88,3185.64,,
200,3/31/2018,TTD,84968000,22897000,17701000,739056000,476125000,,41629000,20155.486,0.99726438,2.222466,2733.48,98.9,-0.3239,156478,4,0.13,2202.037,,
201,6/30/2018,TTD,111269000,26601000,19484000,839405000,538431000,,42174000,20470.197,1.15872476,2.530544333,2703.13,98.3,-0.1825,136813,3.9,0.1,2258.834,,
202,9/30/2018,TTD,118667000,29344000,22621000,873713000,536699000,,42721000,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,,
203,12/31/2018,TTD,158921000,35256000,24086000,1118000000,723305000,,43234000,20819.269,1.28791727,2.452050667,2698.93,98.1,-0.1487,139445,3.8,0.23,2295.174,,
204,3/31/2019,TTD,120654000,33651000,25312000,1082000000,652979000,,43906000,21013.085,0.87527495,2.387288333,2721,94.5,-0.3621,123508,3.9,0.73,2254.933,,
205,6/30/2019,TTD,161598000,35330000,29452000,1239000000,747230000,,44404000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,,
206,9/30/2019,TTD,166366000,39932000,29185000,1415000000,879647000,,44771000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,,
207,12/31/2019,TTD,217423000,47267000,32803000,1729000000,1116000000,,45043000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,,
208,3/31/2020,TTD,161508000,40208000,36794000,1767000000,1093000000,,45501000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,,
209,6/30/2020,TTD,139762000,42133000,40058000,1849000000,1091000000,,46136000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13,33.35,2078.07,,
210,9/30/2020,TTD,216826000,44826000,41079000,2138000000,1306000000,,46582000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,,
211,12/31/2020,TTD,321251000,51645000,48723000,2754000000,1740000000,,46923000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,,
212,3/31/2021,TTD,220769000,50500000,53918000,2603000000,1518000000,,47282000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0,2937.989,,
213,6/30/2021,TTD,280282000,50809000,53536000,2793000000,1591000000,,475512000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,,
214,9/30/2021,TTD,300372000,53400000,55847000,2989000000,1686000000,,478101000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,,
215,12/31/2021,TTD,394997000,66845000,62836000,3577000000,2050000000,,480916000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,,
216,3/31/2022,TTD,315668000,63890000,71999000,3433000000,1784000000,,484190000,24740.48,0.36939264,4.284717333,4463.86,63.1,-0.4063,255821,3.8,0.13,3328.491,,
217,6/30/2022,TTD,377922000,67490000,83483000,3673000000,1893000000,,486310000,25248.476,1.05946385,5.043240667,4105.67,57.9,-0.1295,199421,3.6,0.19,3521.785,,
218,9/30/2022,TTD,397106000,70124000,79915000,3924000000,2010000000,,487963000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,,
219,12/31/2022,TTD,503305000,79619000,84479000,4381000000,2265000000,,489244000,26137.992,1.76805674,6.484403333,3851.97,58.8,-0.1566,188009,3.6,0.88,3185.64,,
220,3/31/2018,MTCH,995075000,201962000,76937000,6031000000,3536000000,,82983000,20155.486,0.99726438,2.222466,2733.48,98.9,-0.3239,156478,4,0.13,2202.037,,
221,6/30/2018,MTCH,1069000000,218224000,75445000,6235000000,3659000000,,83604000,20470.197,1.15872476,2.530544333,2703.13,98.3,-0.1825,136813,3.9,0.1,2258.834,,
222,9/30/2018,MTCH,1079000000,237238000,77740000,6372000000,3772000000,,83433000,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,,
223,12/31/2018,MTCH,1117000000,-247424000,-98092000,6875000000,4031000000,,83602000,20819.269,1.28791727,2.452050667,2698.93,98.1,-0.1487,139445,3.8,0.23,2295.174,,
224,3/31/2019,MTCH,464625000,120224000,88700000,7160000000,4380000000,,83905000,21013.085,0.87527495,2.387288333,2721,94.5,-0.3621,123508,3.9,0.73,2254.933,,
225,6/30/2019,MTCH,497973000,126665000,32680000,8299000000,5316000000,,84139000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,,
226,9/30/2019,MTCH,541493000,138225000,36609000,8305000000,5408000000,,84393000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,,
227,12/31/2019,MTCH,547167000,142070000,38397000,8365000000,5437000000,,84603000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,,
228,3/31/2020,MTCH,544642000,143894000,43770000,8435000000,6010000000,,84839000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,,
229,6/30/2020,MTCH,555450000,148853000,41929000,2335000000,4043000000,,183477000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13,33.35,2078.07,,
230,9/30/2020,MTCH,639770000,169823000,39280000,2670000000,4113000000,,260744000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,,
231,12/31/2020,MTCH,651407000,173263000,44832000,3046000000,4461000000,,267329000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,,
232,3/31/2021,MTCH,667612000,179455000,55576000,3215000000,4429000000,,270082000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0,2937.989,,
233,6/30/2021,MTCH,707760000,193099000,52133000,4434000000,4576000000,,276653000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,,
234,9/30/2021,MTCH,801835000,232211000,66974000,4894000000,4962000000,,277279000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,,
235,12/31/2021,MTCH,806070000,234543000,66366000,5063000000,5267000000,,283470000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,,
236,3/31/2022,MTCH,798631000,236236000,78794000,5043000000,5166000000,,285506000,24740.48,0.36939264,4.284717333,4463.86,63.1,-0.4063,255821,3.8,0.13,3328.491,,
237,6/30/2022,MTCH,794513000,240840000,86410000,4194000000,4647000000,,283162000,25248.476,1.05946385,5.043240667,4105.67,57.9,-0.1295,199421,3.6,0.19,3521.785,,
238,9/30/2022,MTCH,809546000,246962000,87880000,3915000000,4614000000,,279277000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,,
239,12/31/2022,MTCH,786153000,235925000,80555000,4183000000,4543000000,,279625000,26137.992,1.76805674,6.484403333,3851.97,58.8,-0.1566,188009,3.6,0.88,3185.64,,
240,3/31/2018,YELP,223048000,14732000,51493000,1218000000,126346000,,83597000,20155.486,0.99726438,2.222466,2733.48,98.9,-0.3239,156478,4,0.13,2202.037,,
241,6/30/2018,YELP,234902000,14708000,52789000,1198000000,99790000,,83793000,20470.197,1.15872476,2.530544333,2703.13,98.3,-0.1825,136813,3.9,0.1,2258.834,,
242,9/30/2018,YELP,241171000,14177000,53764000,1233000000,103763000,,84375000,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,,
243,12/31/2018,YELP,243740000,14254000,47754000,1176000000,100045000,,81997000,20819.269,1.28791727,2.452050667,2698.93,98.1,-0.1487,139445,3.8,0.23,2295.174,,
244,3/31/2019,YELP,236057000,14265000,58075000,1338000000,343022000,,79690000,21013.085,0.87527495,2.387288333,2721,94.5,-0.3621,123508,3.9,0.73,2254.933,,
245,6/30/2019,YELP,246952000,14975000,54566000,1083000000,336978000,,71752000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,,
246,9/30/2019,YELP,262454000,16514000,56661000,1029000000,326205000,,70200000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,,
247,12/31/2019,YELP,268823000,16656000,56198000,1071000000,315709000,,71185000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,,
248,3/31/2020,YELP,251793000,16847000,67113000,1085000000,322792000,,71888000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,,
249,6/30/2020,YELP,170992000,11825000,53969000,1073000000,292165000,,73121000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13,33.35,2078.07,,
250,9/30/2020,YELP,222789000,13193000,53022000,1139000000,323322000,,73976000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,,
251,12/31/2020,YELP,235205000,15321000,55996000,1155000000,300413000,,75272000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,,
252,3/31/2021,YELP,233981000,14874000,67992000,1135000000,308278000,,75065000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0,2937.989,,
253,6/30/2021,YELP,258977000,17993000,68695000,1105000000,301780000,,74486000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,,
254,9/30/2021,YELP,271431000,21185000,69402000,1079000000,297245000,,73546000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,,
255,12/31/2021,YELP,276170000,24045000,59111000,1051000000,299210000,,72171000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,,
256,3/31/2022,YELP,279476000,23429000,80685000,1045000000,320557000,,71559000,24740.48,0.36939264,4.284717333,4463.86,63.1,-0.4063,255821,3.8,0.13,3328.491,,
257,6/30/2022,YELP,301567000,26988000,76848000,1023000000,304564000,,71119000,25248.476,1.05946385,5.043240667,4105.67,57.9,-0.1295,199421,3.6,0.19,3521.785,,
258,9/30/2022,YELP,311873000,26805000,75803000,1030000000,328956000,,70399000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,,
259,12/31/2022,YELP,312612000,28483000,72225000,1016000000,305598000,,69797000,26137.992,1.76805674,6.484403333,3851.97,58.8,-0.1566,188009,3.6,0.88,3185.64,,
260,4/28/2018,CSCO,12463000000,4704000000,1590000000,1.14E+11,67347000000,1900000000,4734000000,20470.197,1.15872476,2.530544333,2703.13,98.3,-0.1825,136813,3.9,0.1,2258.834,,
261,7/28/2018,CSCO,12844000000,4922000000,1626000000,,,,,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,,
262,10/27/2018,CSCO,12846000000,4926000000,1608000000,1.05E+11,61581000000,1572000000,4517000000,20819.269,1.28791727,2.452050667,2698.93,98.1,-0.1487,139445,3.8,0.23,2295.174,,
263,1/26/2019,CSCO,12289000000,4673000000,1557000000,1.02E+11,61673000000,1701000000,4424000000,21013.085,0.87527495,2.387288333,2721,94.5,-0.3621,123508,3.9,0.73,2254.933,,
264,4/27/2019,CSCO,12700000000,4785000000,1659000000,97287000000,60483000000,1513000000,4313000000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,,
265,7/27/2019,CSCO,13428000000,4854000000,1753000000,97793000000,64222000000,1383000000,4250000000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,,
266,10/26/2019,CSCO,13036000000,4695000000,1666000000,92492000000,58069000000,1344000000,4241000000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,,
267,1/25/2020,CSCO,11920000000,4241000000,1570000000,90426000000,54893000000,1353000000,4241000000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,,
268,4/25/2020,CSCO,11931000000,4212000000,1546000000,91394000000,55686000000,1212000000,4220000000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13,33.35,2078.07,,
269,7/25/2020,CSCO,12154000000,4470000000,1565000000,94853000000,56933000000,1282000000,4237000000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,,
270,10/24/2020,CSCO,11897000000,4348000000,1612000000,95003000000,56846000000,1303000000,4222000000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,,
271,1/23/2021,CSCO,11923000000,4176000000,1527000000,95601000000,56480000000,1436000000,4221000000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0,2937.989,,
272,5/1/2021,CSCO,12779000000,4618000000,1697000000,93896000000,53691000000,1579000000,4215000000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,,
273,7/31/2021,CSCO,13091000000,4782000000,1713000000,97497000000,56222000000,1559000000,4217000000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,,
274,10/30/2021,CSCO,12882000000,4847000000,1714000000,95981000000,53280000000,1832000000,4217000000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,,
275,1/29/2022,CSCO,12695000000,4671000000,1670000000,94262000000,54766000000,2059000000,4151000000,24740.48,0.36939264,4.284717333,4463.86,63.1,-0.4063,255821,3.8,0.13,3328.491,,
276,4/30/2022,CSCO,12762000000,4714000000,1708000000,92797000000,52397000000,2231000000,4149000000,25248.476,1.05946385,5.043240667,4105.67,57.9,-0.1295,199421,3.6,0.19,3521.785,,
277,7/30/2022,CSCO,13037000000,5077000000,1682000000,94002000000,54229000000,2568000000,4110000000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,,
278,10/29/2022,CSCO,13563000000,5286000000,1781000000,93054000000,52782000000,2664000000,4103000000,26137.992,1.76805674,6.484403333,3851.97,58.8,-0.1566,188009,3.6,0.88,3185.64,,
279,1/28/2023,CSCO,13516000000,5165000000,1855000000,95840000000,54366000000,3140000000,4095000000,26629.7225,1.7543125,6.53331693,3610.215,55.3,-0.09135,155669,3.5,0.85,3358.188149,,
280,7/29/2018,CSCO,,,,1.10E+11,65580000000,1544000000,4722000000,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,,
281,6/1/2018,ADBE,2195000000,17400000,374128000,15163000000,6458000000,,490435000,20470.197,1.15872476,2.530544333,2703.13,98.3,-0.1825,136813,3.9,0.1,2258.834,,
282,8/31/2018,ADBE,2291000000,295492000,398957000,15396000000,6534000000,,489007000,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,,
283,11/30/2018,ADBE,2465000000,-744438000,415958000,18769000000,9407000000,,487663000,20819.269,1.28791727,2.452050667,2698.93,98.1,-0.1487,139445,3.8,0.23,2295.174,,
284,3/1/2019,ADBE,2601000000,58000000,465000000,19506000000,9634000000,,488504000,21013.085,0.87527495,2.387288333,2721,94.5,-0.3621,123508,3.9,0.73,2254.933,,
285,5/31/2019,ADBE,2744000000,55400000,475958000,19666000000,9734000000,,486273000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,,
286,8/30/2019,ADBE,2834000000,58800000,489827000,20055000000,9812000000,,484903000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,,
287,11/29/2019,ADBE,2992000000,54800000,499806000,20762000000,10232000000,,482339000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,,
288,2/28/2020,ADBE,3091000000,54000000,532000000,21214000000,10749000000,,483000000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,,
289,5/29/2020,ADBE,3128000000,52000000,532000000,21603000000,10722000000,,480000000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13,33.35,2078.07,,
290,8/28/2020,ADBE,3225000000,51000000,566000000,22414000000,10701000000,,480000000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,,
291,11/27/2020,ADBE,3424000000,47000000,558000000,24284000000,11020000000,,479000000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,,
292,3/5/2021,ADBE,3905000000,45000000,620000000,24985000000,11439000000,,479000000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0,2937.989,,
293,6/4/2021,ADBE,3835000000,44000000,612000000,25582000000,11730000000,,477000000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,,
294,9/3/2021,ADBE,3935000000,40000000,651000000,26144000000,11730000000,,476000000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,,
295,12/3/2021,ADBE,4110000000,51000000,657000000,27241000000,12444000000,,475000000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,,
