,Date,filingDate,Name,totalRevenue,costofGoodsAndServicesSold,researchAndDevelopment,totalEquity,totalAssets,totalLiabilities,inventory,commonStockSharesOutstanding,GDP,Interest,Inflation,SP,Cons_Sent,Fin_Stress,Cash_On_Hand,Unemployment_Rate,Recession_probability,Corporate_Profits,initialPrice,finalPrice,delta,class,Liab/Rev,Asset/share
90,9/30/2018,10/23/2018,PYPL,3661000000.0,1661000000,269000000.0,15115000000.0,43724000000.0,28609000000.0,,1178000000,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,87.56999969,85.95999908,-1.61000061,0,2.0559850195304286,3.614079065256626
91,12/31/2018,2/7/2019,PYPL,4283000000.0,3400000000,289000000.0,15386000000.0,43332000000.0,27946000000.0,,1174000000,20819.269,1.28791727,2.452050667,2698.93,98.1,-0.1487,139445,3.8,0.23,2295.174,90.84999847,92.69000244,1.840003967,1,1.8756203779779315,3.60847467062803
92,3/31/2019,4/25/2019,PYPL,4128000000.0,2278000000,511000000.0,15157000000.0,46280000000.0,31123000000.0,,1172000000,21013.085,0.87527495,2.387288333,2721.0,94.5,-0.3621,123508,3.9,0.73,2254.933,110.2200012,112.4400024,2.220001221,1,2.020154067498532,3.675998211233749
93,6/30/2019,7/25/2019,PYPL,4305000000.0,2344000000,483000000.0,16139000000.0,48391000000.0,32252000000.0,,1177000000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,115.1200027,111.4499969,-3.670005798,0,2.0138029189857147,3.7163450177876243
94,9/30/2019,10/24/2019,PYPL,4378000000.0,2431000000,533000000.0,16483000000.0,50223000000.0,33740000000.0,,1174000000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,104.9100037,106.5999985,1.689994812,1,2.0420920779967004,3.7560563676468712
95,12/31/2019,2/6/2020,PYPL,4961000000.0,2732000000,558000000.0,16929000000.0,51333000000.0,34404000000.0,,1173000000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,119.8899994,120.0599976,0.169998169,1,1.9365655033935454,3.77876925060154
96,3/31/2020,5/7/2020,PYPL,4618000000.0,2729000000,605000000.0,16011000000.0,54266000000.0,38255000000.0,,1173000000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,146.2899933,143.9600067,-2.329986572,0,2.114312559691964,3.8343333102481263
97,6/30/2020,7/30/2020,PYPL,5261000000.0,2283000000,631000000.0,17684000000.0,63166000000.0,45482000000.0,,1173000000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13.0,33.35,2078.07,192.5099945,197.0700073,4.560012817,1,2.1569955205353124,3.9862016119586303
98,9/30/2020,11/3/2020,PYPL,5459000000.0,2366000000,674000000.0,18527000000.0,65582000000.0,47055000000.0,,1172000000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,179.8099976,204.5599976,24.75,1,2.154051507545771,4.024589576828678
99,12/31/2020,2/5/2021,PYPL,6116000000.0,2696000000,732000000.0,20063000000.0,70379000000.0,50316000000.0,,1172000000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,269.4400024,282.1700134,12.73001099,1,2.1074148298910487,4.0951832321068435
100,3/31/2021,5/6/2021,PYPL,6033000000.0,3066000000,741000000.0,19441000000.0,72517000000.0,53076000000.0,,1174000000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0.0,2937.989,252.0200043,243.6300049,-8.38999939,0,2.1744804492386267,4.123404295774824
101,6/30/2021,7/29/2021,PYPL,6238000000.0,2693000000,746000000.0,20905000000.0,73816000000.0,52911000000.0,,1175000000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,283.1700134,270.9899902,-12.18002319,0,2.137951638522078,4.140307362686906
102,9/30/2021,11/9/2021,PYPL,6182000000.0,2832000000,755000000.0,22090000000.0,74534000000.0,52444000000.0,,1174000000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,205.4199982,202.0299988,-3.38999939,0,2.1381040898881416,4.150838675731954
103,12/31/2021,2/3/2022,PYPL,6918000000.0,3302000000,796000000.0,21727000000.0,75803000000.0,54076000000.0,,1168000000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,124.3000031,121.4100037,-2.88999939,0,2.0562637540126274,4.172844985339846
104,3/31/2022,4/28/2022,PYPL,6483000000.0,3186000000,815000000.0,20603000000.0,75805000000.0,55202000000.0,,1161000000,24740.48,0.36939264,4.284717333,4463.86,63.1,-0.4063,255821,3.8,0.13,3328.491,92.08999634,91.52999878,-0.559997559,0,2.141815818310137,4.178882550809743
105,6/30/2022,8/3/2022,PYPL,6806000000.0,3492000000,815000000.0,19767000000.0,77810000000.0,58043000000.0,,1156000000,25248.476,1.05946385,5.043240667,4105.67,57.9,-0.1295,199421,3.6,0.19,3521.785,97.91999817,95.31999969,-2.599998474,0,2.143379539140715,4.209304187359118
106,9/30/2022,11/4/2022,PYPL,6846000000.0,3355000000,801000000.0,20264000000.0,76435000000.0,56171000000.0,,1147000000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,75.18000031,77.66000366,2.480003357,1,2.1047360694243933,4.1992908682569645
107,12/31/2022,2/10/2023,PYPL,7383000000.0,3712000000,822000000.0,20274000000.0,78717000000.0,58443000000.0,,1136000000,26137.992,1.76805674,6.484403333,3851.97,58.8,-0.1566,188009,3.6,0.88,3185.64,80.80000305,79.44999695,-1.350006104,0,2.0688718601311162,4.238345821922094
108,3/31/2018,5/3/2018,ATVI,1965000000.0,662000000,259000000.0,9819000000.0,18397000000.0,8578000000.0,42000000.0,759000000,20155.486,0.99726438,2.222466,2733.48,98.9,-0.3239,156478,4.0,0.13,2202.037,65.14981842,68.61109161,3.461273193,1,1.4737085407653037,3.1879411092958923
109,6/30/2018,8/2/2018,ATVI,1641000000.0,510000000,255000000.0,10346000000.0,17958000000.0,7612000000.0,36000000.0,761000000,20470.197,1.15872476,2.530544333,2703.13,98.3,-0.1825,136813,3.9,0.1,2258.834,72.20885468,68.80608368,-3.402770996,0,1.5344201373967585,3.1611576190798543
110,9/30/2018,11/8/2018,ATVI,1440000000.0,513000000,263000000.0,10659000000.0,16713000000.0,6054000000.0,174000000.0,763000000,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,61.22055054,52.54301071,-8.677539825,0,1.4360760970909041,3.086684107278219
111,12/31/2018,2/28/2019,ATVI,2381000000.0,832000000,325000000.0,11392000000.0,17890000000.0,6498000000.0,43000000.0,765000000,20819.269,1.28791727,2.452050667,2698.93,98.1,-0.1487,139445,3.8,0.23,2295.174,41.08670044,40.74545288,-0.341247559,0,1.0039738697818874,3.152121342888638
112,3/31/2019,5/2/2019,ATVI,1802000000.0,563000000,249000000.0,11596000000.0,17948000000.0,6352000000.0,45000000.0,764000000,21013.085,0.87527495,2.387288333,2721.0,94.5,-0.3621,123508,3.9,0.73,2254.933,48.69957352,47.33343124,-1.366142273,0,1.25987256474389,3.156666178063073
113,6/30/2019,8/8/2019,ATVI,1373000000.0,433000000,244000000.0,11977000000.0,17495000000.0,5518000000.0,46000000.0,766000000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,48.48334885,46.27196884,-2.211380005,0,1.3910173489829827,3.128488235172086
114,9/30/2019,11/7/2019,ATVI,1259000000.0,442000000,210000000.0,12235000000.0,17805000000.0,5570000000.0,102000000.0,767000000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,53.61375809,51.61860275,-1.995155334,0,1.4870772989365877,3.144747794421005
115,12/31/2019,2/27/2020,ATVI,1986000000.0,657000000,296000000.0,12805000000.0,19845000000.0,7040000000.0,32000000.0,770000000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,57.32888412,59.55009079,2.221206665,1,1.2654856045833338,3.2493168502636163
116,3/31/2020,5/5/2020,ATVI,1765000000.0,505000000,238000000.0,13021000000.0,19604000000.0,6583000000.0,,769000000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,67.79679108,72.31790161,4.521110535,1,1.3163398779683209,3.2383979363529107
117,6/30/2020,8/4/2020,ATVI,1909000000.0,469000000,291000000.0,13682000000.0,20220000000.0,6538000000.0,,771000000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13.0,33.35,2078.07,85.52506256,85.9108963,0.38583374,1,1.2310517636174478,3.2667391188642485
118,9/30/2020,10/29/2020,ATVI,1896000000.0,469000000,274000000.0,14382000000.0,21577000000.0,7195000000.0,,772000000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,76.93792725,75.5825882,-1.35533905,0,1.3336399366043468,3.330398661683307
119,12/31/2020,2/23/2021,ATVI,2385000000.0,817000000,348000000.0,15037000000.0,23109000000.0,8072000000.0,,771000000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,95.38839722,94.08251953,-1.305877686,0,1.2192021586620687,3.4002890575940565
120,3/31/2021,5/4/2021,ATVI,2247000000.0,578000000,353000000.0,15331000000.0,23425000000.0,8094000000.0,,775000000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0.0,2937.989,88.16593933,92.48028564,4.314346313,1,1.281527053368347,3.408696077699914
121,6/30/2021,8/3/2021,ATVI,2285000000.0,555000000,335000000.0,16286000000.0,23572000000.0,7286000000.0,,777000000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,79.35829163,79.84539032,0.487098694,1,1.1595886741770691,3.412374495682639
122,9/30/2021,11/2/2021,ATVI,2043000000.0,527000000,329000000.0,16950000000.0,23977000000.0,7027000000.0,,778000000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,77.21105194,67.82683563,-9.384216309,0,1.235340556420968,3.4281237924259775
123,12/31/2021,2/25/2022,ATVI,2136000000.0,658000000,321000000.0,17599000000.0,25056000000.0,7457000000.0,,777000000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,80.95877838,81.01841736,0.059638977,1,1.2502182674883842,3.473428248512681
124,3/31/2022,5/3/2022,ATVI,1741000000.0,479000000,346000000.0,17831000000.0,25012000000.0,7181000000.0,,780000000,24740.48,0.36939264,4.284717333,4463.86,63.1,-0.4063,255821,3.8,0.13,3328.491,78.77999878,78.76000214,-0.019996643,0,1.416978988363156,3.467817069107501
125,6/30/2022,8/1/2022,ATVI,1617000000.0,485000000,311000000.0,18248000000.0,24994000000.0,6746000000.0,,782000000,25248.476,1.05946385,5.043240667,4105.67,57.9,-0.1295,199421,3.6,0.19,3521.785,80.08000183,80.58999634,0.509994507,1,1.4283771560971124,3.464536334542828
126,9/30/2022,11/7/2022,ATVI,1755000000.0,502000000,277000000.0,18808000000.0,25620000000.0,6812000000.0,,782000000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,71.09999847,71.66000366,0.560005188,1,1.356216905758567,3.4892738349787944
127,12/31/2022,2/23/2023,ATVI,2307000000.0,756000000,486000000.0,19243000000.0,27383000000.0,8140000000.0,,785000000,26137.992,1.76805674,6.484403333,3851.97,58.8,-0.1566,188009,3.6,0.88,3185.64,77.06999969,76.73999786,-0.330001831,0,1.2608422008544047,3.55199394415018
128,3/31/2018,5/23/2018,EA,1582000000.0,233000000,335000000.0,4595000000.0,8584000000.0,3989000000.0,,306000000,20155.486,0.99726438,2.222466,2733.48,98.9,-0.3239,156478,4.0,0.13,2202.037,131.6891937,130.0615692,-1.627624512,0,0.9248507037547942,3.334070182297576
129,6/30/2018,8/8/2018,EA,1137000000.0,215000000,362000000.0,5260000000.0,8247000000.0,2987000000.0,,305000000,20470.197,1.15872476,2.530544333,2703.13,98.3,-0.1825,136813,3.9,0.1,2258.834,126.6682053,129.5387878,2.870582581,1,0.9658763243684864,3.2972930001410643
130,9/30/2018,11/6/2018,EA,1286000000.0,418000000,339000000.0,5317000000.0,8450000000.0,3133000000.0,,304000000,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,90.97896576,92.59672546,1.617759705,1,0.8904543861903755,3.3248940188881932
131,12/31/2018,2/6/2019,EA,1289000000.0,413000000,334000000.0,5344000000.0,8857000000.0,3513000000.0,,302000000,20819.269,1.28791727,2.452050667,2698.93,98.1,-0.1487,139445,3.8,0.23,2295.174,79.12201691,96.27612305,17.15410614,1,1.0026036494311088,3.3785363684505203
132,3/31/2019,5/24/2019,EA,1238000000.0,276000000,398000000.0,5331000000.0,8957000000.0,3626000000.0,,298000000,21013.085,0.87527495,2.387288333,2721.0,94.5,-0.3621,123508,3.9,0.73,2254.933,91.01844025,92.23173523,1.213294983,1,1.0746329380542594,3.4030971419742566
133,6/30/2019,8/6/2019,EA,1209000000.0,187000000,381000000.0,6485000000.0,9749000000.0,3264000000.0,,296000000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,88.87784576,93.9382782,5.060432434,1,0.99315986545358,3.494560540280593
134,9/30/2019,11/6/2019,EA,1348000000.0,405000000,387000000.0,7158000000.0,10593000000.0,3435000000.0,,293000000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,97.33161163,96.93704987,-0.394561768,0,0.9353949133530475,3.587776075641734
135,12/31/2019,2/4/2020,EA,1593000000.0,508000000,389000000.0,7237000000.0,11161000000.0,3924000000.0,,291000000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,105.6176758,108.5079346,2.890258789,1,0.9014925107109849,3.646857570483326
136,3/31/2020,5/20/2020,EA,1387000000.0,269000000,402000000.0,7461000000.0,11112000000.0,3651000000.0,,288000000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,117.9283905,118.194725,0.266334534,1,0.9678579613780554,3.6528204042118406
137,6/30/2020,8/7/2020,EA,1459000000.0,288000000,438000000.0,7782000000.0,11284000000.0,3502000000.0,,289000000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13.0,33.35,2078.07,142.0368652,138.7915192,-3.245346069,0,0.8755829641631029,3.664714384036041
138,9/30/2020,11/10/2020,EA,1151000000.0,286000000,421000000.0,8075000000.0,11470000000.0,3395000000.0,,290000000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,117.3168106,117.7015076,0.38469696,1,1.0816726313993381,3.677609287195207
139,12/31/2020,2/8/2021,EA,1673000000.0,601000000,451000000.0,7963000000.0,12420000000.0,4457000000.0,,288000000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,140.7148895,142.838562,2.123672485,1,0.9798574718603377,3.764102875351524
140,3/31/2021,5/26/2021,EA,1346000000.0,319000000,468000000.0,7840000000.0,13288000000.0,5448000000.0,,286000000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0.0,2937.989,142.4024811,141.3541718,-1.048309326,0,1.3981113375670393,3.8386248404401657
141,6/30/2021,8/10/2021,EA,1551000000.0,315000000,515000000.0,7728000000.0,12734000000.0,5006000000.0,,285000000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,135.6806335,137.6213226,1.940689087,1,1.1717373088351566,3.7995416802101576
142,9/30/2021,11/9/2021,EA,1826000000.0,494000000,553000000.0,7856000000.0,13019000000.0,5163000000.0,,284000000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,138.5778503,143.1974335,4.61958313,1,1.0393900236104607,3.825190869828364
143,12/31/2021,2/8/2022,EA,1789000000.0,631000000,539000000.0,7617000000.0,13930000000.0,6313000000.0,,282000000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,133.3843384,133.9898834,0.605545044,1,1.2609541948981904,3.899892995824252
144,3/31/2022,5/25/2022,EA,1825000000.0,419000000,579000000.0,7625000000.0,13800000000.0,6175000000.0,,280000000,24740.48,0.36939264,4.284717333,4463.86,63.1,-0.4063,255821,3.8,0.13,3328.491,136.5263214,137.6992493,1.172927856,1,1.218928895528169,3.897634268063003
145,6/30/2022,8/9/2022,EA,1767000000.0,314000000,572000000.0,7641000000.0,13192000000.0,5551000000.0,,279000000,25248.476,1.05946385,5.043240667,4105.67,57.9,-0.1295,199421,3.6,0.19,3521.785,128.6789246,129.0770569,0.398132324,1,1.1446948983367773,3.8561540823786515
146,9/30/2022,11/8/2022,EA,1904000000.0,462000000,565000000.0,7798000000.0,13079000000.0,5281000000.0,,278000000,25723.941,1.04068297,6.003276333,3980.35,56.1,-0.2758,191141,3.6,0.07,3347.843,128.6884308,129.8845825,1.196151733,1,1.0201585374343956,3.8511420558000444
147,12/31/2022,2/7/2023,EA,1881000000.0,568000000,556000000.0,7551000000.0,13470000000.0,5919000000.0,,275000000,26137.992,1.76805674,6.484403333,3851.97,58.8,-0.1566,188009,3.6,0.88,3185.64,113.9847183,111.5988083,-2.385910034,0,1.1463639655422542,3.8914491717007187
148,3/31/2018,5/10/2018,TTD,84968000.0,22897000,17701000.0,262931000.0,739056000.0,476125000.0,,41629000,20155.486,0.99726438,2.222466,2733.48,98.9,-0.3239,156478,4.0,0.13,2202.037,5.272999763,7.492000103,2.21900034,1,1.7234057097155295,2.876576656526135
149,6/30/2018,8/9/2018,TTD,111269000.0,26601000,19484000.0,300974000.0,839405000.0,538431000.0,,42174000,20470.197,1.15872476,2.530544333,2703.13,98.3,-0.1825,136813,3.9,0.1,2258.834,9.329000473,12.56900024,3.239999771,1,1.5767086616899175,2.9908893902019558
150,9/30/2018,11/9/2018,TTD,118667000.0,29344000,22621000.0,337014000.0,873713000.0,536699000.0,,42721000,20687.278,1.18087408,2.471481667,2849.6,98.1,-0.6204,134561,3.8,0.11,2274.868,12.25699997,11.09300041,-1.163999557,0,1.5091161648359077,3.0180613439583066
151,12/31/2018,2/22/2019,TTD,158921000.0,35256000,24086000.0,394695000.0,1118000000.0,723305000.0,,43234000,20819.269,1.28791727,2.452050667,2698.93,98.1,-0.1487,139445,3.8,0.23,2295.174,19.77300072,19.76199913,-0.011001587,0,1.515423763279113,3.252669430957967
152,3/31/2019,5/9/2019,TTD,120654000.0,33651000,25312000.0,429021000.0,1082000000.0,652979000.0,,43906000,21013.085,0.87527495,2.387288333,2721.0,94.5,-0.3621,123508,3.9,0.73,2254.933,18.99200058,17.6760006,-1.315999985,0,1.6886180242403093,3.204515474433476
153,6/30/2019,8/9/2019,TTD,161598000.0,35330000,29452000.0,491770000.0,1239000000.0,747230000.0,,44404000,21272.448,0.46067806,2.408969333,2882.33,98.5,-0.513,126995,3.6,0.47,2311.3,27.19400024,25.50799942,-1.686000824,0,1.5312612663175291,3.3287303261091212
154,9/30/2019,11/8/2019,TTD,166366000.0,39932000,29185000.0,535353000.0,1415000000.0,879647000.0,,44771000,21531.839,0.36520973,2.565620333,2957.85,93.8,-0.2285,120227,3.6,0.35,2269.075,19.5529995,21.70100021,2.148000717,1,1.6653305101222668,3.4533242015707715
155,12/31/2019,2/28/2020,TTD,217423000.0,47267000,32803000.0,613000000.0,1729000000.0,1116000000.0,,45043000,21706.532,0.43873377,2.749306333,3082.76,97.2,-0.1624,155655,3.6,0.71,2383.929,28.72500038,28.81100082,0.086000443,1,1.6356613780366958,3.6476808965152037
156,3/31/2020,5/8/2020,TTD,161508000.0,40208000,36794000.0,674000000.0,1767000000.0,1093000000.0,,45501000,21538.032,0.23108155,2.752460667,3055.87,96.6,0.9415,170156,3.8,33.45,2202.657,31.54999924,30.53300095,-1.016998291,0,1.9121268111310274,3.6593041684840415
157,6/30/2020,8/7/2020,TTD,139762000.0,42133000,40058000.0,758000000.0,1849000000.0,1091000000.0,,46136000,19636.731,-0.09771677,2.122902,2931.69,74.1,1.0473,239587,13.0,33.35,2078.07,49.31999969,46.57300186,-2.746997833,0,2.0549090099008476,3.6908066750800272
158,9/30/2020,11/6/2020,TTD,216826000.0,44826000,41079000.0,832000000.0,2138000000.0,1306000000.0,,46582000,21362.428,-0.36527181,2.238408667,3319.83,75.7,-0.0865,221081,8.8,0.02,2702.715,81.93399811,76.13700104,-5.79699707,0,1.795629121290999,3.826411891249159
159,12/31/2020,2/19/2021,TTD,321251000.0,51645000,48723000.0,1014000000.0,2754000000.0,1740000000.0,,46923000,21704.706,-0.24600518,1.785781667,3554.5,79.8,-0.1765,245243,6.8,0.21,2615.907,90.33499908,84.52200317,-5.812995911,0,1.6894176431092427,4.072301718844606
160,3/31/2021,5/10/2021,TTD,220769000.0,50500000,53918000.0,1085000000.0,2603000000.0,1518000000.0,,47282000,22313.85,-0.15111138,1.583668333,3865.71,80.2,-0.5785,261600,6.2,0.0,2937.989,48.95999908,50.47600174,1.516002655,1,1.9280320520221772,4.008290231662857
161,6/30/2021,8/9/2021,TTD,280282000.0,50809000,53536000.0,1202000000.0,2793000000.0,1591000000.0,,475512000,23046.934,0.04977656,2.491358,4183.63,85.6,-0.9187,268350,5.9,0.15,3209.367,81.31999969,82.40000153,1.080001831,1,1.7363217890763676,1.7704794476321684
162,9/30/2021,11/8/2021,TTD,300372000.0,53400000,55847000.0,1303000000.0,2989000000.0,1686000000.0,,478101000,23550.42,-0.14023619,2.432303667,4421.67,74.8,-0.7987,270392,5.1,0.18,3214.189,88.75,88.66000366,-0.089996338,0,1.7250924321401222,1.8328721550934868
163,12/31/2021,2/16/2022,TTD,394997000.0,66845000,62836000.0,1527000000.0,3577000000.0,2050000000.0,,480916000,24349.121,0.1145294,3.244694,4602.11,69.9,-0.6983,260115,4.2,0.11,3190.746,80.91000366,78.05000305,-2.86000061,0,1.6467169022390753,2.0065871205603028
