,End,Name,totalRevenue,totalAssets,totalLiabilities,commonStockSharesOutstanding,GDP,Interest,Inflation,SP,Cons_Sent,Fin_Stress,Cash_On_Hand,Unemployment_Rate,Recession_Probability,Corporate_Profits,open,close,% delta,class
464,3/31/2020,TXN,-0.006268657,-0.040792541,0.048073757,-0.002143623,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177,115.5557666,98.64704132,-0.14632524,0
465,6/30/2020,TXN,-0.027035146,0.009373373,0.026390198,-0.016111708,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143,95.79819415,120.5035019,0.257889076,1
466,9/30/2020,TXN,0.178450139,0.043680138,0.008264463,0.001091703,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008,117.7154825,140.2770538,0.191661886,1
467,12/31/2020,TXN,0.067854336,0.062832976,0.028536733,0.00436205,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814,132.2643997,160.2433014,0.21153766,1
468,3/31/2021,TXN,0.052257115,0.014882952,-0.067985045,0.001085776,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408,154.101705,184.0747833,0.194501926,1
469,6/30/2021,TXN,0.067847983,0.049086002,-0.002427953,0.001084599,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,10000000000,0.092368624,182.7278785,180.2037964,-0.013813339,0
470,9/30/2021,TXN,0.013755459,0.129592778,0.176931217,0,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477,182.3915838,185.9421234,0.019466576,1
471,12/31/2021,TXN,0.04070644,0.06028445,0.019870527,0,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597,183.846882,171.9470978,-0.064726604,0
472,3/31/2022,TXN,0.015107616,0.024315124,-0.007405448,0,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155,180.9354203,167.9444885,-0.071798721,0
473,6/30/2022,TXN,0.062589195,-0.021878462,-0.0557776,-0.003250271,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562,175.1210286,151.0425262,-0.137496351,0
474,9/30/2022,TXN,0.005564083,0.053957853,0.086445301,-0.007608696,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295,141.5252805,155.7031555,0.100179098,1
475,12/31/2022,TXN,-0.108948674,0.044134014,0.093506494,-0.006571742,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,-0.016385809,0,9,-0.048450002,153.8751536,172.5917816,0.121635154,1
476,8/31/2018,ORCL,-0.780869918,-0.068864208,-0.012986587,-0.046534901,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353,43.71148145,44.18793488,0.010899961,1
477,11/30/2018,ORCL,0.045307068,-0.078218732,-0.028186641,-0.046969299,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232,44.69626639,42.68622971,-0.04497102,0
478,2/28/2019,ORCL,0.007870524,-0.075051979,-0.023043785,-0.052037445,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876,45.87841604,49.16241455,0.071580468,1
479,5/31/2019,ORCL,3.345138583,-0.006661306,0.013998414,-0.024397328,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195,49.06924885,49.8411293,0.015730431,1
480,8/31/2019,ORCL,-0.780463727,-0.022813199,0.010031752,-0.018755582,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894,47.31445072,49.94892883,0.055680201,1
481,11/30/2019,ORCL,0.052346362,-0.073294486,-0.055993439,-0.024878641,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102,48.80262044,51.74782944,0.060349403,1
482,2/29/2020,ORCL,0.018626055,-0.017665045,-0.004958977,-0.016490355,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177,53.06912873,44.90616608,-0.153817537,0
483,5/31/2020,ORCL,3.202215769,0.193725182,0.253367932,-0.029737425,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143,47.14341712,51.41546249,0.090618068,1
484,8/31/2020,ORCL,-0.777234565,-0.01638975,0.006685113,-0.01728073,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008,50.74871808,54.52149963,0.074342401,1
485,11/30/2020,ORCL,0.055268298,-0.031106336,-0.018816972,-0.02057067,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814,54.64586236,57.58503342,0.053785793,1
486,2/28/2021,ORCL,0.032447735,0.073581544,0.069659246,-0.019308943,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408,55.32811643,67.45570374,0.219193931,1
487,5/31/2021,ORCL,3.269036068,0.110050885,0.15255153,-0.027979275,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,10000000000,0.092368624,62.61608797,80.26685333,0.281888664,1
488,8/31/2021,ORCL,-0.777958942,-0.062414669,-0.011154454,-0.025230988,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477,80.3055837,87.15180969,0.085252179,1
489,11/30/2021,ORCL,0.071984869,-0.130381374,-0.059992769,-0.026248633,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597,87.50166144,100.0836639,0.143791584,1
490,2/28/2022,ORCL,0.018889465,0.016342835,0.002923127,-0.001123175,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155,90.85838063,74.86933136,-0.175977705,0
491,5/31/2022,ORCL,3.323112967,0.006010456,-0.015536049,-0.001124438,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562,73.96882607,65.97452545,-0.108076619,0
492,8/31/2022,ORCL,-0.750541942,0.192246814,0.178908732,0.01163227,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295,71.3692232,74.92589569,0.049834821,1
493,11/30/2022,ORCL,0.073391896,-0.014120283,-0.02547289,-0.00037092,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,-0.016385809,0,9,-0.048450002,73.73157567,79.22988892,0.07457203,1
494,2/28/2023,ORCL,0.0062478,0.024527318,0.009991335,0.001855288,0.018812864,-0.007773642,0.007543269,0.038445263,0.098639456,0.224082421,-0.172013042,-0.027777778,-0.034090909,0.054164359,81.46213072,83.71942139,0.027709693,1
495,6/30/2018,MSFT,0.121779336,0.054383557,0.059377594,-0.001690507,0.015614161,0.161903286,0.138620043,-0.011103063,-0.006066734,-0.446735395,-0.125672619,-0.025,-0.222222222,0.025792936,85.1970257,95.67691803,0.123007725,1
496,9/30/2018,MSFT,-0.048861559,-0.00474796,-0.025424402,0.000390778,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353,92.78277158,106.4604263,0.147415889,1
497,12/31/2018,MSFT,0.111165473,0.00481331,-0.028668469,0.000390625,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232,108.9479552,97.19424438,-0.107883721,0
498,3/31/2019,MSFT,-0.056705246,0.017082659,0.010112097,-0.002212677,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876,96.58397992,114.8080368,0.188686125,1
499,6/30/2019,MSFT,0.124162305,0.088403645,0.093868196,-0.003000261,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195,113.9078797,131.7360687,0.156514098,1
500,9/30/2019,MSFT,-0.038229973,-0.026525356,-0.061511404,-0.001177548,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894,131.3227786,134.7013397,0.025727152,1
501,12/31/2019,MSFT,0.120081411,0.013762076,-0.001208833,-0.003012837,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102,132.2518801,156.1187592,0.180465329,1
502,3/31/2020,MSFT,-0.055255768,0.009388459,-0.010058778,-0.002759164,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177,151.9966253,160.2322235,0.05418277,1
503,6/30/2020,MSFT,0.108349118,0.055568595,0.070541919,-0.002503294,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143,155.5554762,207.8973999,0.336483967,1
504,9/30/2020,MSFT,-0.03441748,-0.001028837,-0.029496139,-0.000924581,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008,203.1881629,210.4871521,0.035922315,1
505,12/31/2020,MSFT,0.158860691,0.01041857,-0.02087732,-0.002379693,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814,202.1090237,214.7639618,0.062614414,1
506,3/31/2021,MSFT,-0.03522252,0.015591658,0.002719938,-0.001590246,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408,217.6096222,250.769165,0.152380867,1
507,6/30/2021,MSFT,0.11047517,0.080614092,0.09988301,-0.001990974,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,10000000000,0.092368624,237.9391037,273.0494995,0.147560427,1
508,9/30/2021,MSFT,-0.018686259,0.004910435,-0.043542189,-0.001196968,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477,273.1379123,290.2164917,0.062527312,1
509,12/31/2021,MSFT,0.144938873,0.014820314,-0.016686655,-0.001331558,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597,282.8835551,309.6704407,0.094692269,1
510,3/31/2022,MSFT,-0.048723354,0.012391705,0.007229223,-0.002266667,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155,330.6839299,293.4434204,-0.112616629,0
511,6/30/2022,MSFT,0.054871542,0.058713259,0.091450493,-0.002539089,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562,306.4076128,265.0975037,-0.134820766,0
512,9/30/2022,MSFT,-0.034431778,-0.01385813,-0.060918416,-0.000937835,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295,253.7076014,232.4899139,-0.083630476,0
513,12/31/2022,MSFT,0.048271416,0.013252396,-0.025786981,-0.001341022,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,-0.016385809,0,9,-0.048450002,233.6511706,223.8786011,-0.041825468,0
514,8/3/2018,DELL,0.074264844,0.001330985,0.006841062,0,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353,19.66370188,25.46314621,0.294931461,1
515,11/2/2018,DELL,-0.020050562,-0.017344648,-0.013127391,0.001302083,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232,25.01330464,26.41131401,0.055890631,1
516,2/1/2019,DELL,0.060448359,-0.077704737,0.065364158,-0.065019506,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876,24.69006736,25.04857826,0.014520451,1
517,5/3/2019,DELL,-0.081078814,-0.017241996,-0.016017425,0,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195,24.32859481,32.67163467,0.342931432,1
518,8/2/2019,DELL,0.066733613,0.051213919,0.014775139,0.006954103,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894,32.71055171,24.5329113,-0.250000076,0
519,11/1/2019,DELL,-0.022507488,0.011201524,0.005403901,0.006906077,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102,24.81506618,26.42043495,0.06469331,1
520,1/31/2020,DELL,0.052004903,0.017523585,0.027445693,0.01920439,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177,26.19665743,25.11181641,-0.041411429,0
521,5/1/2020,DELL,-0.164530626,0.011568134,0.012843574,-0.004037685,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143,23.73509481,21.23461533,-0.105349463,0
522,7/31/2020,DELL,0.038599462,0.008649656,-0.003835099,0.006756757,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008,19.29844635,29.57765388,0.532644304,1
523,10/30/2020,DELL,0.035294682,-0.019195884,-0.031229545,0.005369128,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814,29.14469319,31.42139435,0.078117177,1
524,1/29/2021,DELL,0.118625226,0.037554225,0.025853025,0.005340454,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408,29.76738016,38.72824097,0.301029542,1
525,4/30/2021,DELL,-0.064596273,-0.013474861,-0.024109542,0.014608234,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,10000000000,0.092368624,35.82885421,49.16312027,0.372165573,1
526,7/30/2021,DELL,0.070872067,0.007605625,0.001127806,0.001308901,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477,48.25827819,47.93721008,-0.00665312,0
527,10/29/2021,DELL,0.092307056,0.105960319,0.077597907,0.002614379,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597,47.22695678,54.09513855,0.145429268,1
528,1/28/2022,DELL,0.059339994,-0.316501692,-0.223636229,-0.01303781,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155,53.19599726,56.37949753,0.059844733,1
529,4/29/2022,DELL,-0.067019148,-0.046681404,-0.037682235,-0.01321004,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562,53.96076488,44.05479431,-0.183577282,0
530,7/29/2022,DELL,0.011831827,0.004173925,0.008472802,-0.017402945,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295,45.19530551,44.23071671,-0.021342677,0
531,10/28/2022,DELL,-0.06448439,-0.04058575,-0.032666885,-0.021798365,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,-0.016385809,0,9,-0.048450002,43.60733789,38.35437012,-0.120460639,0
532,2/3/2023,DELL,0.012863557,0.052118067,0.046261577,-0.002785515,0.018812864,-0.007773642,0.007543269,0.038445263,0.098639456,0.224082421,-0.172013042,-0.027777778,-0.034090909,0.054164359,38.4428771,42.35334778,0.101721593,1
533,6/30/2018,AMZN,0.036105853,0.061236764,0.044320804,0.004123711,0.015614161,0.161903286,0.138620043,-0.011103063,-0.006066734,-0.446735395,-0.125672619,-0.025,-0.222222222,0.025792936,70.8809967,85.53150177,0.206691578,1
534,9/30/2018,AMZN,0.069942714,0.071551081,0.055143535,0.004106776,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353,84.13500214,94.48249817,0.122986816,1
535,12/31/2018,AMZN,0.287541357,0.131897422,0.138940423,0.00408998,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232,101.0995026,78.76950073,-0.22087153,0
536,3/31/2019,AMZN,-0.18020806,0.095015002,0.088942812,0.00203666,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876,75.54000092,91.86399841,0.216097396,1
537,6/30/2019,AMZN,0.062050254,0.074389956,0.066295531,0.004065041,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195,90.00550079,97.14550018,0.079328478,1
538,9/30/2019,AMZN,0.104155758,0.040491035,0.031101309,0.002024291,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894,96.14900208,86.59600067,-0.09935622,0
539,12/31/2019,AMZN,0.256549544,0.131336672,0.144448107,0.006060606,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102,86.58149719,94.15799713,0.087507149,1
540,3/31/2020,AMZN,-0.141667715,-0.0178026,-0.044255705,0.002008032,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177,93,102.1380005,0.09825807,1
541,6/30/2020,AMZN,0.179333777,0.167584231,0.183501532,0.004008016,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143,96.80000305,160,0.65289251,1
542,9/30/2020,AMZN,0.081438046,0.092387559,0.080276944,0.001996008,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008,146.7485046,164.3325043,0.119824046,1
543,12/31/2020,AMZN,0.311731458,0.138266845,0.142359231,0.001992032,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814,157.2920074,159.1349945,0.011716978,1
544,3/31/2021,AMZN,-0.139118315,0.005859369,-0.035269172,0.001988072,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408,163.5,168.6100006,0.031253826,1
545,6/30/2021,AMZN,0.043177781,0.11527283,0.117215834,0.003968254,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,10000000000,0.092368624,158.6499939,185.9669952,0.172184068,1
546,9/30/2021,AMZN,-0.022553324,0.061298461,0.066496685,0.001976285,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477,176.5054932,164.4309998,-0.068408598,0
547,12/31/2021,AMZN,0.24217871,0.099744774,0.078146363,0.003944773,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597,163.9694977,162.5540009,-0.008632684,0
548,3/31/2022,AMZN,-0.15278701,-0.023260072,-0.01961715,0,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155,167.5500031,154.460495,-0.078122995,0
549,6/30/2022,AMZN,0.039203007,0.021815287,0.041768136,19.00589391,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562,164.125,115.5400009,-0.296024366,0
550,9/30/2022,AMZN,0.048517833,0.020570465,0.008833751,0.001473043,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295,107.5999985,114.5599976,0.064684007,1
551,12/31/2022,AMZN,0.174037237,0.08010281,0.088557549,0.004314571,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,-0.016385809,0,9,-0.048450002,113.5800018,86.08000183,-0.242120088,0
552,6/30/2018,GOOG,0.048513453,0.022591635,0.075905444,0.001440402,0.015614161,0.161903286,0.138620043,-0.011103063,-0.006066734,-0.446735395,-0.125672619,-0.025,-0.222222222,0.025792936,51.14099884,57.00849915,0.114731828,1
553,9/30/2018,GOOG,0.033162875,0.046916497,0.042088289,1.58E-05,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353,54.95000076,57.86750031,0.053093712,1
554,12/31/2018,GOOG,0.164078245,0.050799411,0.067043213,-0.000576185,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232,59.99449921,53.53549957,-0.107659864,0
555,3/31/2019,GOOG,-0.074778491,0.053940857,0.121691683,-0.001112779,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876,52.54800034,60.35749817,0.148616461,1
556,6/30/2019,GOOG,0.07446545,0.047899115,0.049000436,-0.001053568,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195,59.20500183,56.57949829,-0.044345975,0
557,9/30/2019,GOOG,0.037341529,0.023115429,0.048775979,-0.004529933,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894,54.90000153,60.77249908,0.106967166,1
558,12/31/2019,GOOG,0.125077155,0.048908167,0.093896438,-0.003721201,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102,60.22000122,71.4865036,0.187089043,1
559,3/31/2020,GOOG,-0.096776317,-0.009082705,-0.063424067,-0.006338483,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177,67.5,60.57249832,-0.102629654,0
560,6/30/2020,GOOG,-0.069535217,0.018613548,0.020446203,-0.004030867,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143,56.90000153,77.08699799,0.354780245,1
561,9/30/2020,GOOG,0.204532992,0.074512015,0.212912744,-0.005124667,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008,74.00299835,75.76100159,0.023755838,1
562,12/31/2020,GOOG,0.216518535,0.068081793,0.124520696,-0.003691768,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814,73.3105011,90.36049652,0.232572349,1
563,3/31/2021,GOOG,-0.014326954,0.023399955,0.000103016,-0.006113545,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408,87.8769989,114.2939987,0.300613359,1
564,6/30/2021,GOOG,0.118704126,0.025350433,0.007622422,-0.00515129,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,10000000000,0.092368624,107.6470032,129.5744934,0.203698102,1
565,9/30/2021,GOOG,0.049256626,0.035827268,0.051256364,-0.004426058,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477,129.4494934,140.0559998,0.08193548,1
566,12/31/2021,GOOG,0.157281912,0.034153418,0.046647089,-0.00385297,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597,135.6994934,137.0045013,0.009616896,1
567,3/31/2022,GOOG,-0.094237423,-0.006045626,-0.042189663,-0.005071581,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155,144.4754944,134.010498,-0.072434404,0
568,6/30/2022,GOOG,0.024743237,-0.005351502,-0.032262445,18.85235965,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562,140.8244934,120.1685028,-0.146678963,0
569,9/30/2022,GOOG,-0.004631289,0.008643383,0.048744061,-0.008181679,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295,107.5145035,99.56999969,-0.073892392,0
570,12/31/2022,GOOG,0.070167099,0.019564277,0.04292309,-0.009405597,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,-0.016385809,0,9,-0.048450002,97.22000122,88.16000366,-0.093190675,0
571,6/30/2018,AAPL,-0.128759998,-0.049809253,-0.026497772,-0.020230629,0.015614161,0.161903286,0.138620043,-0.011103063,-0.006066734,-0.446735395,-0.125672619,-0.025,-0.222222222,0.025792936,39.66049992,44.90957642,0.132350235,1
572,9/30/2018,AAPL,0.180888013,0.047331449,0.103864281,-0.018170555,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353,43.91806465,53.77503586,0.224440018,1
573,12/31/2018,AAPL,0.326232114,0.021857953,-0.010638956,-0.005257624,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232,54.65254638,35.67036057,-0.34732482,0
574,3/31/2019,AAPL,-0.316650683,-0.084879281,-0.076962166,-0.026004228,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876,38.14125473,47.60015106,0.247996465,1
575,6/30/2019,AAPL,-0.071256907,-0.057775192,-0.043851477,-0.016496636,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195,46.30504021,49.53713608,0.069800088,1
576,9/30/2019,AAPL,0.20960278,0.050512197,0.098523804,-0.019421761,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894,49.2800277,57.51175308,0.167039788,1
577,12/31/2019,AAPL,0.421517801,0.006209455,0.012333285,-0.013054243,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102,55.09158903,75.78513336,0.375620756,1
